*N2O emissions output file

*DSSAT Cropping System Model Ver. 4.7.5.007 -  MAR 01, 2026 21:19:28
!              |---------------------------------- Cumulative ---------------------------------|---------------------------------- Daily --------------------------------------|
!               N2Oemit  N2emit  NOemit     CO2   Denit  Nitrif   N2O-denit+nit      N2      NO N2Oemit  N2emit  NOemit     CO2   Denit  Nitrif   N2O-denit+nit      N2      NO   Denitrification (g[N]/ha) by soil depth (cm):                           Nitrification (g[N]/ha) by soil depth (cm):                             N2O flux (g[N]/ha) by soil depth (cm):                                  N2 flux (g[N]/ha) by soil depth (cm):                                   NO flux (g[N]/ha) by soil depth (cm):
!                 kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90    0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90    0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90    0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90    0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90
@YEAR DOY   DAS   N2OEC    N2EC    NOEC   CO2TC    NDNC    NITC   N2ODC   N2ONC   N2FLC   NOFLC   N2OED    N2ED    NOED   CO2TD    NDND   NITRD   N2ODD   N2OND   N2FLD   NOFLD   NDN1D   NDN2D   NDN3D   NDN4D   NDN5D   NDN6D   NDN7D   NDN8D   NDN9D   NIT1D   NIT2D   NIT3D   NIT4D   NIT5D   NIT6D   NIT7D   NIT8D   NIT9D   N2O1D   N2O2D   N2O3D   N2O4D   N2O5D   N2O6D   N2O7D   N2O8D   N2O9D   N2F1D   N2F2D   N2F3D   N2F4D   N2F5D   N2F6D   N2F7D   N2F8D   N2F9D   NOF1D   NOF2D   NOF3D   NOF4D   NOF5D   NOF6D   NOF7D   NOF8D   NOF9D   
 2016 234    81    0.82    4.13    0.20     602    9.49   108.8   1.511   0.109   7.982   0.438     4.2    18.9     1.1    8288   102.6     413   14.01    0.41   88.59    5.62     4.0     1.1     1.5     5.9    15.4    30.3    44.4     0.0     0.0     26.     67.     79.     64.     48.     37.     30.     31.     30.     0.1     0.1     0.1     0.4     1.4     4.1     8.2     0.0     0.0     4.0     1.1     1.5     5.6    14.1    26.2    36.2     0.0     0.0     0.0     0.0     0.1     0.2     0.6     1.6     3.1     0.0     0.0
 2016 235    82    0.83    4.18    0.20     610    9.57   109.3   1.523   0.110   8.047   0.443    10.5    47.3     2.8    8303    75.9     455   11.13    0.46   64.80    5.72     2.6     0.1     0.3     3.0     9.5    19.4    28.3    12.8     0.0     38.     72.     81.     67.     53.     42.     35.     34.     32.     0.1     0.1     0.1     0.2     0.9     2.6     5.0     2.7     0.0     2.6     0.1     0.3     2.8     8.7    16.9    23.3    10.1     0.0     0.0     0.0     0.1     0.1     0.4     1.2     2.3     1.6     0.0
 2016 236    83    0.84    4.19    0.20     618    9.63   109.7   1.532   0.110   8.103   0.448     2.3    10.3     0.6    7817    65.6     389    9.10    0.39   56.50    4.93     4.9     3.9     0.6     1.2     5.6    14.0    21.9    13.4     0.0     22.     47.     69.     62.     51.     41.     34.     32.     31.     0.1     0.1     0.1     0.1     0.5     1.8     3.9     2.8     0.0     4.9     3.8     0.6     1.2     5.2    12.2    18.1    10.6     0.0     0.0     0.0     0.1     0.1     0.3     0.9     1.9     1.6     0.0
 2016 237    84    0.85    4.23    0.20     625    9.66   110.2   1.536   0.111   8.128   0.451     9.2    41.6     2.4    7550    28.9     514    3.96    0.51   24.90    2.67     2.7     1.2     0.0     0.0     1.8     6.9    11.1     5.0     0.0     33.     55.    104.    106.     50.     41.     35.     33.     56.     0.1     0.1     0.1     0.1     0.2     0.9     1.9     1.1     0.1     2.7     1.2     0.0     0.0     1.7     6.1     9.2     4.0     0.0     0.0     0.0     0.1     0.1     0.1     0.5     1.1     0.7     0.0
 2016 238    85    0.86    4.31    0.21     633    9.67   110.8   1.537   0.111   8.135   0.452    18.3    83.2     4.9    7385     7.8     598    1.03    0.60    6.81    1.06     1.3     0.0     0.0     0.0     0.0     2.2     3.9     0.4     0.0     42.    117.     92.     93.     89.     42.     37.     33.     52.     0.1     0.1     0.1     0.1     0.1     0.3     0.7     0.1     0.1     1.3     0.0     0.0     0.0     0.0     1.9     3.3     0.4     0.0     0.0     0.1     0.1     0.1     0.1     0.2     0.5     0.1     0.0
 2016 239    86    0.89    4.43    0.21     640    9.67   111.5   1.537   0.112   8.135   0.452    26.3   119.5     7.1    7250     0.3     648    0.00    0.65    0.26    0.43     0.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     46.    103.     82.     83.     80.     76.     67.     61.     49.     0.0     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0
 2016 240    87    0.92    4.56    0.22     648    9.67   112.1   1.537   0.113   8.135   0.453    27.5   125.4     7.5    7612     0.0     693    0.00    0.69    0.00    0.46     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     85.    103.     84.     83.     80.     76.     68.     62.     52.     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0
 2016 241    88    0.94    4.64    0.23     656    9.67   112.8   1.537   0.113   8.135   0.453    18.9    86.5     5.2    7955     0.0     657    0.00    0.66    0.00    0.43     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     46.    103.     84.     83.     80.     76.     68.     63.     54.     0.0     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0
 2016 242    89    0.96    4.74    0.23     664    9.67   113.4   1.537   0.114   8.135   0.454    21.8    99.8     6.0    8063     0.0     635    0.00    0.64    0.00    0.42     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     50.     97.     81.     79.     76.     72.     66.     61.     53.     0.0     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.1     0.0     0.0     0.0

*DSSAT Cropping System Model Ver. 4.7.5.007 -  MAR 01, 2026 21:19:28
!              |---------------------------------- Cumulative ---------------------------------|---------------------------------- Daily --------------------------------------|
!               N2Oemit  N2emit  NOemit     CO2   Denit  Nitrif   N2O-denit+nit      N2      NO N2Oemit  N2emit  NOemit     CO2   Denit  Nitrif   N2O-denit+nit      N2      NO   Denitrification (g[N]/ha) by soil depth (cm):                           Nitrification (g[N]/ha) by soil depth (cm):                             N2O flux (g[N]/ha) by soil depth (cm):                                  N2 flux (g[N]/ha) by soil depth (cm):                                   NO flux (g[N]/ha) by soil depth (cm):
!                 kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90    0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90    0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90    0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90    0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90
@YEAR DOY   DAS   N2OEC    N2EC    NOEC   CO2TC    NDNC    NITC   N2ODC   N2ONC   N2FLC   NOFLC   N2OED    N2ED    NOED   CO2TD    NDND   NITRD   N2ODD   N2OND   N2FLD   NOFLD   NDN1D   NDN2D   NDN3D   NDN4D   NDN5D   NDN6D   NDN7D   NDN8D   NDN9D   NIT1D   NIT2D   NIT3D   NIT4D   NIT5D   NIT6D   NIT7D   NIT8D   NIT9D   N2O1D   N2O2D   N2O3D   N2O4D   N2O5D   N2O6D   N2O7D   N2O8D   N2O9D   N2F1D   N2F2D   N2F3D   N2F4D   N2F5D   N2F6D   N2F7D   N2F8D   N2F9D   NOF1D   NOF2D   NOF3D   NOF4D   NOF5D   NOF6D   NOF7D   NOF8D   NOF9D   
 2017 108     1    0.00    0.00    0.00       5    0.00     1.8   0.000   0.002   0.000   0.003     0.0     0.0     0.0    4813     0.0    1783    0.00    1.78    0.00    2.34     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    206.    204.    212.    199.    197.    194.    192.    190.    188.     0.2     0.2     0.2     0.2     0.2     0.2     0.2     0.2     0.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.2     0.2     0.2     0.3     0.3     0.3     0.3     0.3     0.3
 2017 109     2    0.00    0.00    0.00      10    0.00     3.3   0.000   0.004   0.000   0.009     0.0     0.0     0.0    4726     0.0    1477    0.00    1.48    0.00    5.98     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    426.     29.     88.    109.    168.    166.    165.    164.    162.     0.4     0.0     0.1     0.1     0.2     0.2     0.2     0.2     0.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.4     0.0     0.2     0.6     1.0     1.0     1.0     1.0     0.9
 2017 110     3    0.00    0.00    0.00      14    0.00     4.7   0.000   0.005   0.000   0.013     0.0     0.0     0.0    4715     0.0    1429    0.00    1.43    0.00    3.90     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    590.     29.     58.     92.     94.    143.    142.    141.    140.     0.6     0.0     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.4     0.0     0.1     0.3     0.4     0.7     0.7     0.7     0.7
 2017 111     4    0.00    0.00    0.00      19    0.00     5.4   0.000   0.006   0.000   0.014     0.0     0.0     0.0    4475     0.0     757    0.00    0.76    0.00    1.45     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    232.     45.     37.     36.     33.     53.     76.    122.    122.     0.2     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.1     0.2     0.5     0.5
 2017 112     5    0.00    0.00    0.00      23    0.00     6.4   0.000   0.007   0.000   0.015     0.0     0.0     0.0    4293     0.0     976    0.00    0.98    0.00    0.95     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    559.     58.     42.     33.     30.     30.     57.     65.    101.     0.6     0.1     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.3     0.0     0.0     0.0     0.0     0.0     0.1     0.2     0.3
 2017 113     6    0.00    0.00    0.00      27    0.27     7.6   0.056   0.008   0.209   0.033     0.4     1.6     0.2    4222   265.4    1172   56.15    1.17  209.21   18.20    45.1    64.6    72.0    83.7     0.0     0.0     0.0     0.0     0.0    764.     64.     57.     39.     32.     30.     46.     54.     85.     8.5    12.5    15.8    20.2     0.0     0.0     0.0     0.1     0.1    37.3    52.1    56.3    63.5     0.0     0.0     0.0     0.0     0.0     2.8     4.4     4.1     6.5     0.0     0.0     0.0     0.1     0.2
 2017 114     7    0.00    0.00    0.00      31    0.65     8.4   0.141   0.009   0.512   0.057     0.5     2.2     0.2    3972   387.6     796   85.11    0.80  302.45   23.92    58.2    60.5    80.3    89.7    98.8     0.0     0.0     0.0     0.0    481.     62.     46.     33.     28.     26.     29.     44.     49.    10.2    11.2    17.2    21.6    25.6     0.0     0.0     0.0     0.0    48.5    49.3    63.1    68.2    73.3     0.0     0.0     0.0     0.0     2.4     3.9     3.9     6.2     7.3     0.0     0.0     0.0     0.1
 2017 115     8    0.00    0.01    0.00      35    1.00     9.6   0.220   0.010   0.783   0.091     1.4     5.9     0.5    4177   350.1    1189   79.01    1.19  271.06   34.33    39.4    33.8    47.7    53.8    59.0    62.4    53.9     0.0     0.0    732.     91.     71.     51.     44.     40.     40.     48.     72.     7.8     6.2     9.8    12.3    14.4    15.9    13.7     0.0     0.1    32.4    27.7    38.0    41.6    44.6    46.6    40.2     0.0     0.0     2.7     3.0     3.2     5.3     6.3     6.9     6.8     0.0     0.1
 2017 116     9    0.00    0.01    0.00      39    1.51    10.4   0.333   0.011   1.175   0.132     1.0     4.4     0.3    4013   504.9     777  112.97    0.78  391.90   40.85    58.0    57.2    75.5    86.3    82.7    66.1    54.3    24.8     0.0    441.     60.     46.     33.     33.     38.     39.     44.     43.    10.2    10.2    15.5    20.2    20.7    16.9    13.8     6.1     0.0    48.3    47.0    60.0    66.1    62.0    49.3    40.5    18.8     0.0     2.4     3.6     3.5     5.8     6.7     7.0     6.8     5.0     0.1
 2017 117    10    0.01    0.02    0.00      44    1.83    11.5   0.402   0.012   1.424   0.167     2.3    10.0     0.7    4308   317.9    1164   68.38    1.16  249.50   35.03    41.4    34.6    47.5    54.3    51.6    41.0    33.5    14.0     0.0    706.     91.     73.     53.     49.     50.     48.     49.     45.     8.1     6.1     9.4    12.1    12.2    10.0     8.2     3.4     0.0    34.0    28.6    38.2    42.3    39.4    31.0    25.3    10.6     0.0     2.7     2.9     3.0     5.2     5.9     6.0     5.7     3.5     0.1
 2017 118    11    0.01    0.03    0.00      48    2.27    12.4   0.496   0.013   1.772   0.205     1.6     6.8     0.5    4256   442.5     829   94.09    0.83  348.36   38.12    62.5    59.1    76.7    85.3    61.4    45.4    34.6    17.5     0.0    446.     63.     48.     37.     46.     49.     48.     48.     45.    11.0    10.4    15.3    19.5    14.7    11.1     8.5     4.3     0.0    51.9    48.8    61.5    65.8    46.8    34.3    26.1    13.3     0.0     2.6     3.6     3.5     5.7     6.3     6.3     5.9     4.1     0.1
 2017 119    12    0.01    0.04    0.00      52    2.67    15.2   0.582   0.016   2.086   0.244     3.2    13.7     1.0    4363   399.3    2876   86.02    2.88  313.29   38.81    45.4    53.3    60.1    72.7    63.4    48.5    35.9    20.1     0.0   2477.     69.     61.     43.     44.     46.     47.     46.     43.    10.6     9.3    11.7    16.3    15.1    11.9     8.9     4.9     0.0    37.2    44.0    48.4    56.5    48.3    36.6    27.1    15.2     0.0     3.4     3.5     3.2     5.5     6.3     6.4     6.0     4.5     0.1
 2017 120    13    0.02    0.07    0.01      57    2.91    18.9   0.633   0.019   2.273   0.277     5.7    23.0     1.9    4387   238.6    3626   51.11    3.63  187.48   32.49    35.3    28.7    35.3    43.7    37.6    28.1    20.1     9.8     0.0   3118.     95.     81.     59.     54.     53.     51.     48.     67.    11.1     5.0     6.7     9.4     8.6     6.7     4.8     2.4     0.1    27.3    23.8    28.7    34.5    29.1    21.5    15.3     7.5     0.0     5.1     2.6     2.6     4.7     5.2     5.0     4.4     2.8     0.1
 2017 121    14    0.02    0.10    0.01      61    3.03    22.7   0.661   0.023   2.373   0.301     8.3    31.8     3.0    4299   127.8    3834   28.13    3.83   99.69   24.31    22.4    12.0    19.1    25.4    21.2    15.0     9.7     3.0     0.0   3296.    110.     90.     66.     58.     55.     52.     47.     61.     9.6     2.2     3.6     5.3     4.7     3.5     2.3     0.7     0.1    16.2     9.9    15.6    20.2    16.6    11.5     7.5     2.3     0.0     5.9     1.5     1.9     3.8     4.0     3.5     2.7     1.1     0.1
 2017 122    15    0.04    0.14    0.01      65    3.09    26.5   0.672   0.027   2.413   0.315    10.5    38.8     4.0    4218    51.1    3821   11.48    3.82   39.61   14.37     7.5     0.5     8.6    13.8    10.9     6.6     3.1     0.0     0.0   3253.    115.     92.     69.     60.     55.     51.     70.     56.     5.7     0.2     1.7     2.9     2.4     1.6     0.8     0.1     0.1     5.1     0.4     7.1    11.0     8.6     5.1     2.3     0.0     0.0     4.5     0.2     1.1     2.8     2.6     1.9     1.1     0.1     0.1
 2017 123    16    0.04    0.15    0.01      69    3.35    28.2   0.748   0.029   2.606   0.343     3.9    12.1     1.3    4137   269.0    1689   75.50    1.69  193.51   27.28   147.6    67.5    23.2    14.0     9.9     5.4     1.3     0.0     0.0   1218.     53.     75.     65.     57.     53.     50.     65.     53.    51.7    14.1     4.5     2.9     2.2     1.3     0.4     0.1     0.1    97.1    53.5    18.8    11.2     7.8     4.1     1.0     0.0     0.0    12.4     5.1     2.1     2.8     2.5     1.7     0.5     0.1     0.1
 2017 124    17    0.05    0.18    0.02      74    3.50    30.5   0.792   0.031   2.712   0.363     9.2    26.6     3.1    4162   150.5    2352   44.31    2.35  106.23   20.62    92.6    36.3    11.3     6.4     3.6     0.3     0.0     0.0     0.0   1836.     77.     79.     66.     57.     53.     74.     60.     50.    34.4     7.6     2.2     1.4     0.8     0.1     0.1     0.1     0.0    60.0    28.8     9.2     5.2     2.8     0.3     0.0     0.0     0.0    12.2     3.8     1.4     1.6     1.1     0.2     0.1     0.1     0.1
 2017 125    18    0.06    0.22    0.02      78    3.57    33.3   0.815   0.034   2.759   0.378    15.4    43.3     5.5    4129    69.8    2751   22.90    2.75   46.86   14.52    52.1    13.5     2.8     1.3     0.0     0.0     0.0     0.0     0.0   2179.     92.     81.     65.     86.     78.     68.     56.     47.    21.5     2.9     0.6     0.3     0.1     0.1     0.1     0.1     0.0    32.8    10.7     2.3     1.1     0.0     0.0     0.0     0.0     0.0    11.1     2.0     0.5     0.5     0.1     0.1     0.1     0.1     0.1
 2017 126    19    0.07    0.24    0.02      82    3.83    34.8   0.898   0.035   2.936   0.403     7.1    18.3     2.4    4108   260.0    1543   82.73    1.54  177.29   25.06   163.1    77.2    16.4     3.4     0.0     0.0     0.0     0.0     0.0   1049.     50.     68.     61.     80.     72.     64.     53.     46.    61.6    18.4     3.2     0.7     0.1     0.1     0.1     0.1     0.0   102.5    58.9    13.2     2.7     0.0     0.0     0.0     0.0     0.0    15.1     6.7     1.8     1.0     0.1     0.1     0.1     0.1     0.1
 2017 127    20    0.09    0.28    0.03      86    3.98    37.0   0.946   0.038   3.034   0.424    15.7    39.3     5.3    4210   145.1    2171   47.90    2.17   97.15   20.73    99.4    39.5     6.1     0.0     0.0     0.0     0.0     0.0     0.0   1631.     74.     73.     94.     74.     68.     61.     52.     45.    39.2     9.3     1.2     0.1     0.1     0.1     0.1     0.1     0.0    61.9    30.3     5.0     0.0     0.0     0.0     0.0     0.0     0.0    14.4     4.8     0.9     0.1     0.1     0.1     0.1     0.1     0.1
 2017 128    21    0.10    0.30    0.03      90    4.29    38.4   1.038   0.039   3.251   0.450     9.7    23.3     3.2    4172   309.8    1408   92.20    1.41  217.55   26.41   154.2    87.3    68.2     0.0     0.0     0.0     0.0     0.0     0.0    987.     49.     37.     50.     69.     64.     57.     50.     44.    55.8    22.6    14.9     0.1     0.1     0.1     0.1     0.0     0.0    99.4    64.8    53.4     0.0     0.0     0.0     0.0     0.0     0.0    13.7     8.3     3.9     0.1     0.1     0.1     0.1     0.1     0.1
